,text,id,user,name,likes,retweet_count,date,source,location,sentiment
683,RT @dicapriofdn: It's clear that allowing warming of more than 1.5 degrees Celsius will have devastating consequences for the planet—but ma…,1069309743687184384,LeoDiCaprio,Leonardo DiCaprio,0,459,2018-12-02 19:18:04,Twitter Web Client,"Los Angeles, CA",-1
684,"RT @MichaelEMann: ""Climate change will shrink economy"" | My interview this morning on @CNN about the new #NationalClimateAssessment report,…",1069309660581298177,LeoDiCaprio,Leonardo DiCaprio,0,317,2018-12-02 19:17:44,Twitter Web Client,"Los Angeles, CA",1
685,"RT @AnthropoceneMag: We could feed an extra 2.8 billion people if we sustainably doubled #irrigation across the world’s croplands, a new st…",1068916798798602240,LeoDiCaprio,Leonardo DiCaprio,0,186,2018-12-01 17:16:39,Twitter Web Client,"Los Angeles, CA",1
686,"RT @NBCNightlyNews: Climate change is going to make life on Earth a whole lot worse, report predicts. https://t.co/1NfvJOwWsb",1068613797122850816,LeoDiCaprio,Leonardo DiCaprio,0,275,2018-11-30 21:12:37,Twitter Web Client,"Los Angeles, CA",-1
687,"RT @BuzzFeedNews: Deforestation in the Amazon rainforest is at its worst level in a decade, Brazilian officials announced https://t.co/O6Zr…",1068204756508786688,LeoDiCaprio,Leonardo DiCaprio,0,474,2018-11-29 18:07:14,Twitter Web Client,"Los Angeles, CA",-1
688,"The science is clear – we must keep global temperature rise below 1.5°C. We need governments, companies, and citizens to take collective action now if we are to protect the very foundations of life on Earth. https://t.co/46sN7n1aav",1067863723535187968,LeoDiCaprio,Leonardo DiCaprio,12642,4111,2018-11-28 19:32:06,Twitter Web Client,"Los Angeles, CA",1
689,"RT @PacificStand: “Despite Trump's doubts, climate change's role in this endless fire season has been widely accepted in the scientific com…",1067806555372953600,LeoDiCaprio,Leonardo DiCaprio,0,170,2018-11-28 15:44:56,Twitter Web Client,"Los Angeles, CA",-1
690,RT @UNHumanRights: #ClimateChange is already affecting people’s lives. Failure to act will lead to countless additional lives being irrepar…,1067526164833599495,LeoDiCaprio,Leonardo DiCaprio,0,567,2018-11-27 21:10:46,Twitter Web Client,"Los Angeles, CA",-1
691,RT @laurajoparker: China's ban on trash imports shifts waste crisis to Southeast Asia https://t.co/HpGgq2geZB via @NatGeo,1066729681188282368,LeoDiCaprio,Leonardo DiCaprio,0,230,2018-11-25 16:25:49,Twitter for iPhone,"Los Angeles, CA",-1
692,RT @mongabay: The last trees of the Amazon: https://t.co/hpvbrEvImw https://t.co/zbbPTXhiOc,1066729583872040960,LeoDiCaprio,Leonardo DiCaprio,0,241,2018-11-25 16:25:26,Twitter for iPhone,"Los Angeles, CA",0
693,"RT @nytimes: ""This report will weaken the Trump administration's legal case for undoing climate change regulations, and it strengthens the…",1066518555825451008,LeoDiCaprio,Leonardo DiCaprio,0,1048,2018-11-25 02:26:53,Twitter for iPhone,"Los Angeles, CA",1
694,RT @amyklobuchar: Since this was released on a day no one would notice it... as in a Friday during a holiday weekend..let’s make sure every…,1066518457573957634,LeoDiCaprio,Leonardo DiCaprio,0,39869,2018-11-25 02:26:29,Twitter for iPhone,"Los Angeles, CA",1
695,The @dicapriofdn &amp; @JaneGoodallInst apparel line is back for a limited time. Proceeds fund on-the-ground projects ensuring the protection of apes and their habitats. Available through 11.26: https://t.co/1Yi0VMT5lb. https://t.co/MgxNCqvEw7,1065987210086895617,LeoDiCaprio,Leonardo DiCaprio,5885,907,2018-11-23 15:15:30,Twitter for iPhone,"Los Angeles, CA",1
696,RT @ScienceAlert: Good News! We Have Found a Thriving Polar Bear Population Somewhere on Our Planet  https://t.co/ZkROTD7vVd,1065273428045897729,LeoDiCaprio,Leonardo DiCaprio,0,370,2018-11-21 15:59:11,Twitter Web Client,"Los Angeles, CA",1
697,"RT @CNN: None of the countries that make up the G20 group of major world economies is on course to adequately reduce climate change, with 8…",1065273356138803200,LeoDiCaprio,Leonardo DiCaprio,0,310,2018-11-21 15:58:54,Twitter Web Client,"Los Angeles, CA",1
698,RT @UN_PGA: Sad surprise indeed. Scientists in Brazil find first evidence of #plasticpollution in Amazon basin freshwater fish. This is cri…,1064980307135397889,LeoDiCaprio,Leonardo DiCaprio,0,464,2018-11-20 20:34:26,Twitter Web Client,"Los Angeles, CA",-1
699,"RT @latimes: With hundreds of people still missing, and hundreds of thousands displaced across California because of the recent fires, many…",1064980075223879681,LeoDiCaprio,Leonardo DiCaprio,0,313,2018-11-20 20:33:30,Twitter Web Client,"Los Angeles, CA",1
700,"Martin Scorsese is not only one of cinema’s most incredible talents, but a personal hero and a friend. It was an honor to celebrate you tonight, Marty. @MuseumModernArt #MoMAFilmBenefit

Photo Credit: Matteo Prandoni/BFA https://t.co/mnSE0B6x2C",1064719307286958081,LeoDiCaprio,Leonardo DiCaprio,8613,1011,2018-11-20 03:17:19,Twitter for iPhone,"Los Angeles, CA",1
701,"RT @EricHolthaus: The main missed post-midterms narrative on climate:

There’s now a wide-open lane for an expansion of renewable energy ma…",1064203039660277760,LeoDiCaprio,Leonardo DiCaprio,0,208,2018-11-18 17:05:51,Twitter for iPhone,"Los Angeles, CA",1
702,"RT @dicapriofdn: Great news! #China, after public and international outcry, reinstates ban on #rhino and #tiger parts in medicine https://t…",1064202976385003522,LeoDiCaprio,Leonardo DiCaprio,0,500,2018-11-18 17:05:36,Twitter for iPhone,"Los Angeles, CA",1
703,"RT @RollingStone: When these California wildfires go out, new ones will come https://t.co/A7pHKJpFCD https://t.co/0DKq0KuoKM",1063531989280714752,LeoDiCaprio,Leonardo DiCaprio,0,195,2018-11-16 20:39:20,Twitter Web Client,"Los Angeles, CA",1
704,Last day to purchase limited edition @dicapriofdn &amp; @JaneGoodallInst apparel to raise funds for ape conservation projects around the world. Every purchase contributes directly to projects helping ensure the protection of apes. Don’t let them disappear: https://t.co/FoUtkaHBR3. https://t.co/b61EShCjUi,1063451064874221568,LeoDiCaprio,Leonardo DiCaprio,3819,773,2018-11-16 15:17:46,Twitter for iPhone,"Los Angeles, CA",1
705,"RT @Dina_Maron: Thanks to poaching, elephants are evolving to lose their tusks. Researchers are racing to understand the genetics of this t…",1063099071622189058,LeoDiCaprio,Leonardo DiCaprio,0,255,2018-11-15 15:59:04,Twitter Web Client,"Los Angeles, CA",1
706,"#Jonestown, the docu-series executive produced by Stephen David and I premieres 11/17 at 9/8c on @SundanceTV. https://t.co/SSroCXNGbb",1062842604675567616,LeoDiCaprio,Leonardo DiCaprio,2733,458,2018-11-14 22:59:58,Twitter Web Client,"Los Angeles, CA",0
707,RT @cnnbrk: Democrat Katie Porter has taken the lead against Republican Rep. Mimi Walters in California's 45th District https://t.co/5nFZyY…,1062802904921358336,LeoDiCaprio,Leonardo DiCaprio,0,515,2018-11-14 20:22:13,Twitter Web Client,"Los Angeles, CA",0
708,"Chimpanzees are threatened by poaching, habitat loss, and fragmentation. Don’t let them disappear. By purchasing limited edition @dicapriofdn &amp; @JaneGoodallInst apparel, you'll be helping ensure the long-term survival of apes. Only available until 11/16: https://t.co/FoUtkaHBR3. https://t.co/ATwwYl21Ad",1062739918735187968,LeoDiCaprio,Leonardo DiCaprio,4751,1118,2018-11-14 16:11:56,Twitter Web Client,"Los Angeles, CA",1
709,"RT @latimes: ""Unfortunately, the best science is telling us that dryness, warmth, drought, all those things, they’re going to intensify. We…",1062375407578763266,LeoDiCaprio,Leonardo DiCaprio,0,821,2018-11-13 16:03:29,Twitter Web Client,"Los Angeles, CA",1
710,"Every species of ape, including gorillas, chimpanzees, bonobos, orangutans and 20 species of gibbon, is threatened. Proceeds from the @dicapriofdn &amp; @JaneGoodallInst apparel collection go to projects working to protect the future of apes. Available now: https://t.co/FoUtkaq0st. https://t.co/Bics9BbnzO",1062164643030884357,LeoDiCaprio,Leonardo DiCaprio,12333,2572,2018-11-13 02:05:59,Twitter Web Client,"Los Angeles, CA",1
711,RT @CosmosMagazine: New research shows just how quickly the world's last wilderness areas are disappearing. https://t.co/8emVw6JSqM,1062082727271415815,LeoDiCaprio,Leonardo DiCaprio,0,380,2018-11-12 20:40:29,Twitter Web Client,"Los Angeles, CA",1
712,#StandWithBearsEars and tell the Trump administration to halt illegal planning to shrink Bears Ears until they engage local Tribes. Submit a public comment by 11/15 to support @dicapriofdn grantee @UtahDineBikeyah   https://t.co/p3rEZbUu7e. Photo by Ravonelle Yazzie. https://t.co/hmrZxmu6TP,1062082428544651264,LeoDiCaprio,Leonardo DiCaprio,3518,908,2018-11-12 20:39:18,Twitter Web Client,"Los Angeles, CA",-1
713,The reason these wildfires have worsened is because of climate change and a historic drought. Helping victims and fire relief efforts in our state should not be a partisan issue. https://t.co/WiBnppsr3m,1061401158856687616,LeoDiCaprio,Leonardo DiCaprio,18493,4315,2018-11-10 23:32:10,Twitter for iPhone,"Los Angeles, CA",0
714,Our thoughts and prayers are with the victims of the California wildfires. Honored to have such amazing firefighters and first responders. Stay safe and stay informed: https://t.co/xy1r7JFpZo.,1061399768382033921,LeoDiCaprio,Leonardo DiCaprio,5338,847,2018-11-10 23:26:39,Twitter for iPhone,"Los Angeles, CA",1
715,Excited to be joining forces with @JaneGoodallInst to bring you an exclusive range of apparel benefitting ape conservation. Proceeds go to on-the-ground projects helping ensure the long-term survival of apes and their habitats. One week left to purchase: https://t.co/FoUtkaHBR3. https://t.co/nysiTMc9tx,1060965024179634176,LeoDiCaprio,Leonardo DiCaprio,10783,1367,2018-11-09 18:39:08,Twitter Web Client,"Los Angeles, CA",1
716,"RT @voxdotcom: In this map, see how the weather (and precipitation) in several Northern cities will look and feel a lot like how Southern c…",1060906928329633793,LeoDiCaprio,Leonardo DiCaprio,0,231,2018-11-09 14:48:17,Twitter Web Client,"Los Angeles, CA",0
717,Orangutans have lost over 80% of their habitat in the last 20 years. Don’t let them disappear. Buy limited edition @dicapriofdn &amp; @JaneGoodallInst apparel now through 11/16. Proceeds benefit ape conservation projects around the world. https://t.co/FoUtkaHBR3. https://t.co/tmpG7r5G6w,1060196526964781057,LeoDiCaprio,Leonardo DiCaprio,7980,1794,2018-11-07 15:45:24,Twitter Web Client,"Los Angeles, CA",-1
718,"California, we still have time left. CA polling stations are open until 8PM. #StayInLine, you have the right to vote. Text WHERE to 97779 to confirm your polling place and go vote while there is still time: https://t.co/OEoLVBkSrE.",1059998662795976704,LeoDiCaprio,Leonardo DiCaprio,6962,1187,2018-11-07 02:39:09,Twitter for iPhone,"Los Angeles, CA",1
719,"RT @RockTheVote: Don’t assume you should leave if a polling place is about to close.🗣 

“If you are in line when the hours of operation clo…",1059953047663730694,LeoDiCaprio,Leonardo DiCaprio,0,3925,2018-11-06 23:37:54,Twitter for iPhone,"Los Angeles, CA",0
720,"RT @NRDC: Today's Election Day! The people we elect will decide our future so don’t silence yourself. 

Go vote and have a say in that futu…",1059940891161477126,LeoDiCaprio,Leonardo DiCaprio,0,98,2018-11-06 22:49:35,Twitter for iPhone,"Los Angeles, CA",1
721,"RT @DefendOurFuture: Millions of young people are voting this year, many for the first time. We're raising our voices to demand a clean, sa…",1059940838707486720,LeoDiCaprio,Leonardo DiCaprio,0,142,2018-11-06 22:49:23,Twitter for iPhone,"Los Angeles, CA",1
722,"California, the future of the House may be in our hands. Get out and vote. #ElectionDay https://t.co/iIJZz356TC",1059893822405128192,LeoDiCaprio,Leonardo DiCaprio,3702,610,2018-11-06 19:42:33,Twitter Web Client,"Los Angeles, CA",0
723,"RT @WhenWeAllVote: Getting to the polls and casting your vote is the most important thing to do today on #ElectionDay. #GoVote!
 
Text WHER…",1059893673750605824,LeoDiCaprio,Leonardo DiCaprio,0,595,2018-11-06 19:41:58,Twitter Web Client,"Los Angeles, CA",1
724,RT @ACLU: Know your rights when voting. #ElectionDay https://t.co/tXyalZ2vqc,1059872486471413760,LeoDiCaprio,Leonardo DiCaprio,0,3131,2018-11-06 18:17:46,Twitter Web Client,"Los Angeles, CA",0
725,"RT @votolatino: Poll opening and closing times across the US for #ElectionDay!!

Check your state below and double check your local polling…",1059872045348122625,LeoDiCaprio,Leonardo DiCaprio,0,143,2018-11-06 18:16:01,Twitter Web Client,"Los Angeles, CA",0
726,"Today may be the most important election of our lifetimes. This #ElectionDay visit @RockTheVote to look up your sample ballot, polling place and voter guides at https://t.co/kH1xXif3FN.",1059871843895664642,LeoDiCaprio,Leonardo DiCaprio,2078,424,2018-11-06 18:15:13,Twitter Web Client,"Los Angeles, CA",1
727,"RT @KamalaHarris: In California, the law guarantees that you can take up to two hours off from work on Election Day without a loss of pay.…",1059544511427330051,LeoDiCaprio,Leonardo DiCaprio,0,14001,2018-11-05 20:34:31,Twitter Web Client,"Los Angeles, CA",0
728,"Californians, it’s not too late. The State of California allows you to register to vote on #ElectionDay, 11/6. Show up and cast your vote. https://t.co/RTsgOx2w1G",1059484543495868417,LeoDiCaprio,Leonardo DiCaprio,5927,1952,2018-11-05 16:36:14,Twitter Web Client,"Los Angeles, CA",-1
729,"RT @insideclimate: Florida Gov. Rick Scott has fallen behind his opponent in a race for a Senate seat, polls show. One reason cited for the…",1059483549584244737,LeoDiCaprio,Leonardo DiCaprio,0,75,2018-11-05 16:32:17,Twitter Web Client,"Los Angeles, CA",-1
730,"RT @ACLU: FYI to:
California,
Colorado,
Connecticut,
Hawaii,
D.C.
Idaho,
Illinois,
Iowa,
Maine,
Minnesota,
Montana,
New Hampshire,
Utah,
Ve…",1059483450263175169,LeoDiCaprio,Leonardo DiCaprio,0,5381,2018-11-05 16:31:53,Twitter Web Client,"Los Angeles, CA",1
731,"RT @WSUCampaign: What do Trump's immigration policies look like at the border? A humanitarian crisis, on US soil. @_juliannemoore @rosariod…",1059483373285134337,LeoDiCaprio,Leonardo DiCaprio,0,327,2018-11-05 16:31:35,Twitter Web Client,"Los Angeles, CA",0
732,"To the Spanish speaking community, I urge you to vote on the 6th of November. This is how we can make a difference and change the future of this country. Visit https://t.co/i2wd4UVCqr to learn more. @nowthisnews https://t.co/t1JomeRwNR",1059277343817170946,LeoDiCaprio,Leonardo DiCaprio,11237,2866,2018-11-05 02:52:53,Twitter for iPhone,"Los Angeles, CA",1
733,"RT @nowthisnews: After unimaginable tragedy struck, Chris Hurst knew he was being called to something greater. His story isn’t just about a…",1059171065526657024,LeoDiCaprio,Leonardo DiCaprio,0,307,2018-11-04 19:50:35,Twitter Web Client,"Los Angeles, CA",1
734,"RT @WyssCampaign: ""For the sake of all living things, let’s see to it that far more of our planet is protected by the people, for the peopl…",1058744905277849600,LeoDiCaprio,Leonardo DiCaprio,0,877,2018-11-03 15:37:10,Twitter for iPhone,"Los Angeles, CA",1
735,"RT @dicapriofdn: The global community, including #China, has done so much to end wildlife poaching, trafficking, and demand. This senseless…",1058740898501148672,LeoDiCaprio,Leonardo DiCaprio,0,647,2018-11-03 15:21:15,Twitter for iPhone,"Los Angeles, CA",1
736,"This election might be the most consequential of our lifetime. I urge you all to go to the polls and make your voice heard. Between now and election day, 11/6, visit https://t.co/sYbA4IJayU to get involved. https://t.co/54DtM4tAiz",1058441183838507008,LeoDiCaprio,Leonardo DiCaprio,29776,7618,2018-11-02 19:30:17,Twitter Web Client,"Los Angeles, CA",1
737,"RT @CraigAWelch: Sea ice lasts 90 days less a yr. Adelie penguins are collapsing. Green moss is moving in. Invasives, too. Leopard seals, w…",1058121865670115330,LeoDiCaprio,Leonardo DiCaprio,0,386,2018-11-01 22:21:26,Twitter Web Client,"Los Angeles, CA",-1
738,"RT @latimesopinion: There are significant environmental, social and legal reasons for supporting Measure W. It also happens to be good for…",1058120880851767301,LeoDiCaprio,Leonardo DiCaprio,0,118,2018-11-01 22:17:31,Twitter Web Client,"Los Angeles, CA",1
