,text,id,user,name,likes,retweet_count,created_at,source,location,sentiment,tweet_sentiment
1602,@vikassaini075 Yes,1274625855101169664,elonmusk,Elon Musk,1427,35,2020-06-21 08:50:59,Twitter for iPhone,,0,neutral
1603,@rshramik Luck is the best superpower,1274625756476272641,elonmusk,Elon Musk,11923,926,2020-06-21 08:50:36,Twitter for iPhone,,1,positive
1604,That is our purpose,1274620338010112000,elonmusk,Elon Musk,36838,1428,2020-06-21 08:29:04,Twitter for iPhone,,0,neutral
1605,"Tesla Bioweapon Defense Mode
https://t.co/48s5D3ZQO0",1274616317350301697,elonmusk,Elon Musk,24508,2391,2020-06-21 08:13:05,Twitter for iPhone,,0,neutral
1606,We must pass The Great Filter,1274614961151414273,elonmusk,Elon Musk,180809,16018,2020-06-21 08:07:42,Twitter for iPhone,,1,positive
1607,@flcnhvy That’s how she likes it …,1274613062973022209,elonmusk,Elon Musk,8891,289,2020-06-21 08:00:10,Twitter for iPhone,,0,neutral
1608,"@OCTeslaClub Agreed, although best is no out of service stalls",1274601089887682560,elonmusk,Elon Musk,2551,42,2020-06-21 07:12:35,Twitter for iPhone,,1,positive
1609,Mars is my souldog,1274598710723280896,elonmusk,Elon Musk,197042,11585,2020-06-21 07:03:08,Twitter for iPhone,,0,neutral
1610,@PPathole @R_J_B_123 Yes,1274594298500018177,elonmusk,Elon Musk,858,26,2020-06-21 06:45:36,Twitter for iPhone,,0,neutral
1611,"If heat death is the end of the universe, it really is all about the journey",1274587775967170560,elonmusk,Elon Musk,152282,13660,2020-06-21 06:19:41,Twitter for iPhone,,1,positive
1612,@R_J_B_123 Best definition of innovation I’ve ever heard,1274583988397473794,elonmusk,Elon Musk,29240,820,2020-06-21 06:04:38,Twitter for iPhone,,1,positive
1613,@teslaownersSV @BLKMDL3 @jgrano305 @uhaveanygrapes @Flash_Titans All good,1274576548381638657,elonmusk,Elon Musk,1170,35,2020-06-21 05:35:04,Twitter for iPhone,,1,positive
1614,@BLKMDL3 @jgrano305 @uhaveanygrapes @Flash_Titans Will follow up by tomorrow,1274575171177734145,elonmusk,Elon Musk,1059,32,2020-06-21 05:29:35,Twitter for iPhone,,0,neutral
1615,@IheartTesla @jgrano305 @uhaveanygrapes @Flash_Titans Sure,1274574827471269891,elonmusk,Elon Musk,749,25,2020-06-21 05:28:13,Twitter for iPhone,,1,positive
1616,"@WhatsupFranks @flcnhvy @MKBHD Will do. I play PC, so missed some of console exclusives.",1274574295906127872,elonmusk,Elon Musk,3030,136,2020-06-21 05:26:07,Twitter for iPhone,,0,neutral
1617,RT @cleantechnica: Exclusive Pro Photos: Tesla Cybertruck At The Petersen Auto Museum https://t.co/3ixBOsRTst,1274572439133933569,elonmusk,Elon Musk,0,569,2020-06-21 05:18:44,Twitter for iPhone,,0,neutral
1618,@u110110 @flcnhvy @MKBHD Haha sure,1274572093519040513,elonmusk,Elon Musk,1339,26,2020-06-21 05:17:22,Twitter for iPhone,,1,positive
1619,@flcnhvy @MKBHD Deus Ex / Half-Life 2 / Bioshock / Mass Effect 2 / Fallout 3 &amp; New Vegas / Saints Row IV,1274571496132767744,elonmusk,Elon Musk,5628,372,2020-06-21 05:14:59,Twitter for iPhone,,-1,negative
1620,"@TslaCybertruck @jgrano305 @uhaveanygrapes @Flash_Titans There will be a subscription, but it will be economically better to have bought FSD",1274559960160980993,elonmusk,Elon Musk,866,43,2020-06-21 04:29:09,Twitter for iPhone,,1,positive
1621,"@jgrano305 @uhaveanygrapes @Flash_Titans This would be a good time to upgrade to FSD, as it goes up by $1k on July… https://t.co/Y3H31XHkxM",1274559471918804993,elonmusk,Elon Musk,1079,65,2020-06-21 04:27:12,Twitter for iPhone,,1,positive
1622,@uhaveanygrapes @Flash_Titans This does sound excessive. Will look into it.,1274553710685777921,elonmusk,Elon Musk,1044,33,2020-06-21 04:04:19,Twitter for iPhone,,1,positive
1623,"@Flash_Titans Just us being fools, but free Supercharging forever is not coming back to any vehicles. It’s not a good incentive structure.",1274553518087536640,elonmusk,Elon Musk,1190,53,2020-06-21 04:03:33,Twitter for iPhone,,1,positive
1624,@TheGledinator @teslaownersSV @mattie_rogers @aikatchu @Tesla Haha Teslas all the way down,1274552873859215361,elonmusk,Elon Musk,1169,29,2020-06-21 04:00:59,Twitter for iPhone,,1,positive
1625,"@teslaownersSV @mattie_rogers @aikatchu @Tesla Maybe, will look into it. We’d need to emulate a TV.",1274552459055165441,elonmusk,Elon Musk,1340,46,2020-06-21 03:59:20,Twitter for iPhone,,0,neutral
1626,"@mattie_rogers @aikatchu @Tesla We could probably make a fun punch (click) buggy game, with extra points for rare Teslas",1274551432973189121,elonmusk,Elon Musk,1933,56,2020-06-21 03:55:16,Twitter for iPhone,,1,positive
1627,@MKBHD Bought based on your review. It’s great!,1274549806271066113,elonmusk,Elon Musk,35602,588,2020-06-21 03:48:48,Twitter for iPhone,,1,positive
1628,"@cleantechnica The was not to outcompete other companies, but rather to maximize usefulness &amp; rate of progress in the absolute",1274547345309368325,elonmusk,Elon Musk,2267,138,2020-06-21 03:39:01,Twitter for iPhone,,1,positive
1629,"@cleantechnica For example, we created a chip design team from scratch for the Tesla full self-driving computer, wh… https://t.co/jiZtSep19O",1274545582925680640,elonmusk,Elon Musk,2687,209,2020-06-21 03:32:01,Twitter for iPhone,,1,positive
1630,"@cleantechnica Tesla should really be thought of as roughly a dozen technology startups, many of which have little… https://t.co/XqCOkleu0A",1274544800558014464,elonmusk,Elon Musk,7942,736,2020-06-21 03:28:55,Twitter for iPhone,,1,positive
1631,@vincent13031925 @teslacn We are putting a lot of effort into improving the Tesla China experience with local engin… https://t.co/rgU7VJoMVy,1274523337541193735,elonmusk,Elon Musk,2377,103,2020-06-21 02:03:37,Twitter for iPhone,,0,neutral
1632,"@aikatchu @Tesla Cool, lmk what we can do to improve the product, especially vehicle software/firmware, app &amp; overa… https://t.co/WH6PEYqhaO",1274522648236765184,elonmusk,Elon Musk,27490,515,2020-06-21 02:00:53,Twitter for iPhone,,1,positive
1633,RT @Tesla: https://t.co/26o1bAP14v,1274500133086826496,elonmusk,Elon Musk,0,2318,2020-06-21 00:31:25,Twitter for iPhone,,0,neutral
1634,@flcnhvy Feels so long ago,1274435281916006400,elonmusk,Elon Musk,8086,177,2020-06-20 20:13:43,Twitter for iPhone,,-1,negative
1635,@PPathole @Tesla Pulling up to The Petersen,1274428318037635072,elonmusk,Elon Musk,14138,241,2020-06-20 19:46:03,Twitter for iPhone,,0,neutral
1636,@ArtifactsHub @engineeringvids Nice,1274174367488856064,elonmusk,Elon Musk,47407,845,2020-06-20 02:56:56,Twitter for iPhone,,1,positive
1637,@DanielleFong @PPathole We will add one more PTO day after the annual review next quarter,1274166188025643010,elonmusk,Elon Musk,1399,68,2020-06-20 02:24:26,Twitter for iPhone,,1,positive
1638,@CoreyBa95130768 @NASASpaceflight @Erdayastronaut It will look a little odd,1274160686138966017,elonmusk,Elon Musk,3492,63,2020-06-20 02:02:34,Twitter for iPhone,,-1,negative
1639,@flcnhvy @teslaownersSV @Kristennetten @cleantechnica Probably Fremont,1274157832225427456,elonmusk,Elon Musk,1247,53,2020-06-20 01:51:14,Twitter for iPhone,,0,neutral
1640,"@teslaownersSV @Kristennetten @cleantechnica Probably good to combine them, since they are converging in time. I’m… https://t.co/zIwS9VsMd5",1274156709259300864,elonmusk,Elon Musk,1330,105,2020-06-20 01:46:46,Twitter for iPhone,,1,positive
1641,"@Kristennetten @cleantechnica Yes, but we will have to postpone annual shareholder meeting, as still no large gathe… https://t.co/fVSNSNoklW",1274154224926904320,elonmusk,Elon Musk,1521,106,2020-06-20 01:36:54,Twitter for iPhone,,-1,negative
1642,@cleantechnica Stop by The Petersen is you’d like to see Cybertruck irl! Lots of awesome cars &amp; bikes there. Defini… https://t.co/5gO4hVBo9d,1274152878182023168,elonmusk,Elon Musk,3179,175,2020-06-20 01:31:33,Twitter for iPhone,,1,positive
1643,"@PPathole It does require use of a paid-time-off day, which is true of many other holidays",1274034759182606337,elonmusk,Elon Musk,1316,117,2020-06-19 17:42:11,Twitter for iPhone,,1,positive
1644,Juneteenth is henceforth considered a US holiday at Tesla &amp; SpaceX,1274025664492892160,elonmusk,Elon Musk,421438,33779,2020-06-19 17:06:03,Twitter for iPhone,,0,neutral
1645,@EvaFoxU @Tesla Moving fast,1274025076262756353,elonmusk,Elon Musk,1978,71,2020-06-19 17:03:43,Twitter for iPhone,,1,positive
1646,@KatriniaDivina @TeslaPhx @Tesla Opening in about two weeks,1274019340686258176,elonmusk,Elon Musk,917,30,2020-06-19 16:40:55,Twitter for iPhone,,0,neutral
1647,@bluemoondance74 @MichaelaOkla @holy_schnitt Reaching chamber pressure of 300 atmospheres,1273871381353033729,elonmusk,Elon Musk,1919,98,2020-06-19 06:52:59,Twitter for iPhone,,0,neutral
1648,@cleantechnica Confirmed,1273862674716127233,elonmusk,Elon Musk,14510,364,2020-06-19 06:18:23,Twitter for iPhone,,1,positive
1649,@MichaelaOkla @holy_schnitt https://t.co/tUB8Htz4sZ,1273757083624562688,elonmusk,Elon Musk,5775,192,2020-06-18 23:18:48,Twitter for iPhone,,0,neutral
1650,@TeslaPhx @Tesla 🤣🤣,1273753636686856192,elonmusk,Elon Musk,12959,153,2020-06-18 23:05:06,Twitter for iPhone,,0,neutral
1651,@teslaownersSV @Teslarati We are considering several options,1273753482869084160,elonmusk,Elon Musk,1732,79,2020-06-18 23:04:30,Twitter for iPhone,,0,neutral
1652,"@Teslarati Tesla has an option to purchase this land, but has not exercised it",1273702016221540352,elonmusk,Elon Musk,17962,558,2020-06-18 19:39:59,Twitter for iPhone,,0,neutral
1653,@cleantechnica Renewable energy is happening fast,1273662684701970436,elonmusk,Elon Musk,15484,931,2020-06-18 17:03:42,Twitter for iPhone,,1,positive
1654,@MichaelaOkla Comes standard with Cybertruck,1273606713518592002,elonmusk,Elon Musk,6977,182,2020-06-18 13:21:17,Twitter for iPhone,,0,neutral
1655,RT @SpaceX: More than 100 spacecraft have been signed up to fly on Falcon 9 since we launched the rideshare program. Small satellite operat…,1273430550615740416,elonmusk,Elon Musk,0,1986,2020-06-18 01:41:17,Twitter for iPhone,,1,positive
1656,"RT @tegmark: Help us find an unsung hero! If they win, they get $50k &amp; you get up to $3k for nominating/spreading the word. Our first 3 awa…",1273291920924532737,elonmusk,Elon Musk,0,763,2020-06-17 16:30:25,Twitter for iPhone,,1,positive
1657,@NYYScoreKeep Not sure. They’re pretty close together.,1273043865147064321,elonmusk,Elon Musk,1289,39,2020-06-17 00:04:44,Twitter for iPhone,,0,neutral
1658,@westcoastbill It will be real,1273002267398926337,elonmusk,Elon Musk,8331,369,2020-06-16 21:19:26,Twitter for iPhone,,1,positive
1659,@cisoml @Erdayastronaut @russ_parrish Maybe Incat https://t.co/qHbJcMocFg,1272993752890486784,elonmusk,Elon Musk,937,47,2020-06-16 20:45:36,Twitter for iPhone,,0,neutral
1660,@flcnhvy There will be many test flights before commercial passengers are carried. First Earth to Earth test flight… https://t.co/gKyeCVkLeQ,1272990764973166592,elonmusk,Elon Musk,5190,382,2020-06-16 20:33:44,Twitter for iPhone,,1,positive
1661,@Erdayastronaut @russ_parrish We need to be far enough away so as not to bother heavily populated areas. The launch… https://t.co/UHZT7HfVsh,1272985237576806400,elonmusk,Elon Musk,3141,161,2020-06-16 20:11:46,Twitter for iPhone,,-1,negative
1662,"@YarLP Directionally correct, but Zenit is an order of magnitude smaller than Starship system &amp; doesn’t come back &amp; land",1272975395806011392,elonmusk,Elon Musk,2411,89,2020-06-16 19:32:39,Twitter for iPhone,,0,neutral
1663,"@21aeax US law requires at least a green card to be hired at SpaceX, as rockets are considered advanced weapons technology",1272973320586055682,elonmusk,Elon Musk,1598,91,2020-06-16 19:24:24,Twitter for iPhone,,-1,negative
1664,@russ_parrish Pretty much,1272972990326558720,elonmusk,Elon Musk,2499,73,2020-06-16 19:23:06,Twitter for iPhone,,1,positive
1665,@AgoleiD Illuminaughty haha,1272972751460917250,elonmusk,Elon Musk,7610,588,2020-06-16 19:22:09,Twitter for iPhone,,1,positive
1666,"SpaceX is building floating, superheavy-class spaceports for Mars, moon &amp; hypersonic travel around Earth https://t.co/zLJjz43hKw",1272972228326379520,elonmusk,Elon Musk,80756,9468,2020-06-16 19:20:04,Twitter for iPhone,,0,neutral
1667,@LabPadre Maybe some Flextape,1272945078814650369,elonmusk,Elon Musk,4720,220,2020-06-16 17:32:11,Twitter for iPhone,,0,neutral
1668,"@LabPadre No problem, we can buff it out",1272943489479700481,elonmusk,Elon Musk,17198,378,2020-06-16 17:25:52,Twitter for iPhone,,0,neutral
1669,@Teslarati Fairing reuse is looking good,1272933424190218240,elonmusk,Elon Musk,6072,205,2020-06-16 16:45:52,Twitter for iPhone,,1,positive
1670,@physorg_com @ubcnews @AAS_Publishing So where are the aliens?,1272932825642065920,elonmusk,Elon Musk,53641,4000,2020-06-16 16:43:30,Twitter for iPhone,,0,neutral
1671,@Teslarati Or Y,1272856475187044352,elonmusk,Elon Musk,2872,86,2020-06-16 11:40:06,Twitter for iPhone,,0,neutral
1672,@Teslarati No larger pack Model 3 is in development,1272856252003921921,elonmusk,Elon Musk,8493,254,2020-06-16 11:39:13,Twitter for iPhone,,0,neutral
1673,"@tesla_peter @t0mmyr Actually, we’ve made slight changes, but the range improvement is &gt;90% efficiency",1272789455728865282,elonmusk,Elon Musk,1202,40,2020-06-16 07:13:48,Twitter for iPhone,,-1,negative
1674,@cleantechnica Cool,1272788288491778049,elonmusk,Elon Musk,5903,155,2020-06-16 07:09:09,Twitter for iPhone,,1,positive
1675,@ZJasko Physics doesn’t care about politicians,1272787517343817728,elonmusk,Elon Musk,3136,330,2020-06-16 07:06:06,Twitter for iPhone,,0,neutral
1676,@jgold310 Coming soon,1272712721566334977,elonmusk,Elon Musk,1559,38,2020-06-16 02:08:53,Twitter for iPhone,,0,neutral
1677,All Model S cars made since late Jan have 402 mile range. This is just making it official.,1272712304514068480,elonmusk,Elon Musk,39789,1378,2020-06-16 02:07:13,Twitter for iPhone,,-1,negative
1678,Tesla Model S now first ever electric vehicle to receive EPA range rating above 400 miles! https://t.co/EOTwVfvHS5,1272678634952617985,elonmusk,Elon Musk,90340,7465,2020-06-15 23:53:26,Twitter for iPhone,,1,positive
1679,@flcnhvy Absolutely,1272674937296154624,elonmusk,Elon Musk,1678,62,2020-06-15 23:38:44,Twitter for iPhone,,1,positive
1680,China &amp; Asia Pacific Supercharger usage above pre-covid highs. North America catching up fast. Europe slightly behi… https://t.co/i82M4iSkWZ,1272674454749904904,elonmusk,Elon Musk,19566,1347,2020-06-15 23:36:49,Twitter for iPhone,,1,positive
1681,@VitalVegas Looking likely,1272672762046197760,elonmusk,Elon Musk,4775,140,2020-06-15 23:30:06,Twitter for iPhone,,0,neutral
1682,@Mad_Maelstrom @Peter_J_Beck @torybruno @Starlinksat223 @Erdayastronaut Throttling is done by adjusting flow to the… https://t.co/3BO9SBL3po,1272655479420776449,elonmusk,Elon Musk,1591,45,2020-06-15 22:21:25,Twitter for iPhone,,0,neutral
1683,"@SciGuySpace Tank didn’t burst, but leaked at 7.6 bar. This is a good result &amp; supports idea of 304L stainless bein… https://t.co/iTUXx0HI6U",1272651781630095360,elonmusk,Elon Musk,4320,316,2020-06-15 22:06:44,Twitter for iPhone,,1,positive
1684,"@Peter_J_Beck @torybruno @Starlinksat223 @Erdayastronaut Yeah. Merlin, using a single pintle injector with cold, li… https://t.co/2oMLALe4PQ",1272649257837715456,elonmusk,Elon Musk,2377,85,2020-06-15 21:56:42,Twitter for iPhone,,-1,negative
1685,@tobyliiiiiiiiii @SciGuySpace Yes,1272624978811187200,elonmusk,Elon Musk,1886,57,2020-06-15 20:20:13,Twitter for iPhone,,0,neutral
1686,"@SciGuySpace That’s the goal. There a few known weak points on this test tank, probably capable of more pressure. T… https://t.co/xme3hilQTA",1272624859705565184,elonmusk,Elon Musk,1451,98,2020-06-15 20:19:45,Twitter for iPhone,,1,positive
1687,@skysira @joshcohen @tokren1 @Andrew81947993 @FatEmperor @MarkChangizi @gordon_dyce @dvdclstn @Not_Far_Enough… https://t.co/iCR5yE3cQr,1272614655580532736,elonmusk,Elon Musk,680,25,2020-06-15 19:39:12,Twitter for iPhone,,1,positive
1688,@vlives23 @LoopedBuffalo @Michaelnardone4 @FutureJurvetson @SpaceXStarlink @SpaceX Sure,1272365400517312513,elonmusk,Elon Musk,1421,52,2020-06-15 03:08:45,Twitter for iPhone,,1,positive
1689,"@Michaelnardone4 @FutureJurvetson @SpaceXStarlink @SpaceX Around 20ms. It’s designed to run real-time, competitive… https://t.co/1oJIQJGp1s",1272363466288820224,elonmusk,Elon Musk,2334,219,2020-06-15 03:01:04,Twitter for iPhone,,1,positive
1690,@FutureJurvetson @SpaceXStarlink @SpaceX It will get even simpler. Just two instructions for Starlink: plug in &amp; po… https://t.co/54NBGGcYCb,1272256986147504130,elonmusk,Elon Musk,27972,1333,2020-06-14 19:57:57,Twitter for iPhone,,0,neutral
1691,RT @SpaceX: Falcon 9 launches 58 Starlink satellites and 3 @planetlabs Skysats to orbit before returning to Earth and landing on a droneshi…,1272053817589108736,elonmusk,Elon Musk,0,11051,2020-06-14 06:30:38,Twitter for iPhone,,0,neutral
1692,@JimBridenstine @NASA Congratulations Kathy!,1272048461899157505,elonmusk,Elon Musk,9566,205,2020-06-14 06:09:21,Twitter for iPhone,,0,neutral
1693,"@mcot2222 @olenamuliarchuk @mrkylefield @cleantechnica Acceptable, if your drivetrain is very efficient &amp; you add a little manga",1271110645652439040,elonmusk,Elon Musk,1499,45,2020-06-11 16:02:48,Twitter for iPhone,,1,positive
1694,@justpaulinelol @engineers_feed As foretold by https://t.co/LJJCD7BAgX,1271020780088750082,elonmusk,Elon Musk,11879,311,2020-06-11 10:05:43,Twitter for iPhone,,0,neutral
1695,@engineers_feed Stonks,1271019765138518016,elonmusk,Elon Musk,58850,4901,2020-06-11 10:01:41,Twitter for iPhone,,0,neutral
1696,lol,1271016684489281536,elonmusk,Elon Musk,544184,64253,2020-06-11 09:49:26,Twitter for iPhone,,1,positive
1697,@Erdayastronaut @i_gvf @SciGuySpace Exactly. Chartering a dedicated 747 flight around the world costs less than buy… https://t.co/61lRA0YF5v,1271014285402046464,elonmusk,Elon Musk,2947,182,2020-06-11 09:39:54,Twitter for iPhone,,1,positive
1698,@tobyliiiiiiiiii @physorg_com @nature @SciReports True,1271012307422806018,elonmusk,Elon Musk,1370,33,2020-06-11 09:32:03,Twitter for iPhone,,1,positive
1699,@olenamuliarchuk @mrkylefield @cleantechnica Battery industry is world champion at bs. “Lithium-ion” doesn’t really… https://t.co/x1KaxmHixK,1271008071532244992,elonmusk,Elon Musk,1259,112,2020-06-11 09:15:13,Twitter for iPhone,,1,positive
1700,@physorg_com @nature @SciReports I thought this was an Onion article,1271005506266476544,elonmusk,Elon Musk,4752,127,2020-06-11 09:05:01,Twitter for iPhone,,0,neutral
